Suomen Valkoisen Ruusun suurristi / Storkorset av Finlands Vita Ros orden 
Kokkola, Harri Pekka, vanhempi rikoskonstaapeli, Naantali
Kokkonen, Ossi Juhani, vanhempi konstaapeli, Nilsiä
Kolehmainen, Ulla Pauliina, lähihoitaja, Mikkeli
Kolhinen, Pasi Petteri, vanhempi konstaapeli, Lahti
Kollin, Vuokko Kaarina, toimistosihteeri, Riihimäki
Komulainen, Satu-Maria Sinikka, tutkintasihteeri, Tuusula
Konttinen, Kirsi Kaarina, toimistosihteeri, Helsinki
Korhonen, Arja Helena, suunnittelija, Kerava
Korhonen, Auli Helena, maatalousyrittäjä, Vesanto
Korhonen, Kirsti Hannele, toimistonhoitaja, Hämeenkyrö
Korhonen, Marja Leena, myyntiassistentti, Kuopio
Korhonen, Pentti Ensio, maatalousyrittäjä, Rautalampi
Korhonen, Sirpa Annikki, verovalmistelija, Kuopio
Korkeakivi, Leena Inkeri, markkinointipäällikkö, Oulu
Korniloff, Mervi, assistentti, Porvoo
Korpi, Marja-Liisa Helena, taloussihteeri, Forssa
Korpua, Jaakko Ville, avainasiakaspäällikkö, Kiiminki
Kortekuru, Toivo Tuomas, metsätyönjohtaja, Kokemäki
Kortelainen, Tarja Margit, verosihteeri, Orimattila
Koskela, Helena Anneli, päivähoitaja, Ypäjä
Koskela, Päivi Johanna, toimistosihteeri, Kajaani
Koskinen, Heikki, vartija, Joensuu
Koskinen, Kristina Eva Irja, luotonvalvoja, Turku
Kotila, Ismo Matias, virastomestari, Oulu
Kouki, Risto Olavi, koneasentaja, Virolahti
Kuittinen, Matti Juhani, maatalousyrittäjä, Nurmes
Kuivamäki, Harri Juhani, huoltomestari, Kirkkonummi
Kujala, Tapio, koneasentaja, Kiukainen
Kujanpää, Leea Anneli, vanhempi konstaapeli, Kouvola
Kulmala, Lauri Johannes, ylipalomies, Kauhajoki
Kultala, Teuvo Antero, ostaja, Liminka
Kuokkanen, Arja Kyllikki, verosihteeri, Kotka
Kuoppamaa, Gerd Gunvor, placeringsrådgivare, Vasa
Kuosma, Henry, operaattori, Porvoo
Kuosmanen, Jouko Kalevi, kirvesmies, Iisalmi
Kuosmanen, Tuula Helena, emäntä, Kuopio
Kuronen, Arto Juhani, vanhempi konstaapeli, Joensuu
Kurtti, Marja-Leena, myyntineuvottelija, Helsinki
Kurvinen, Hannu Olavi, asiantuntija, Ii
Kurvinen, Tapani Juho, maatalouslomittaja, Oulainen
Kuunila, Harri Antero, hätäkeskuspäivystäjä, Tampere
Kuusela, Liisa Hannele, palveluneuvoja, Kauhajoki
Kuusinen, Pertti Kalle, vanhempi konstaapeli, Helsinki
Kuusisto, Ritva Leena Kaarina, henkilöstösihteeri, Turku
Kylkilahti, Marja Helena, toimistosihteeri, Tampere
Kylliäinen, Ari Johannes, vanhempi rikoskonstaapeli, Lappeenranta
Kylliäinen, Markku Tapio, tekninen myyjä, Juankoski
Kylökäs, Hannu Antero, tutkimusmestari, Loppi
Kähkölä, Erkki Markus, maanviljelijä, Siikajoki
Kähö, Sirkka-Liisa, verosihteeri, Lappeenranta
Kämäräinen, Jyrki Matti, apulaistarkastaja, Helsinki
Käpyaho, Eija-Liisa Anneli, kaupunginjohtajan sihteeri, Mänttä-Vilppula
Kärkkäinen, Eija Riitta, markkinointiassistentti, Helsinki
Kärkkäinen, Seppo Ilmari, teknikko, Loviisa
Kärkkäinen, Teija Kyllikki, sale-päällikkö, Nurmes
Kääriäinen, Eila Heleena, lähihoitaja, Mikkeli
Laakso, Jaana Hannele, palvelusihteeri, Riihimäki
Laakso, Oili Marjatta, fysioterapeutti, Kotka
Laakso, Veikko Juhani, laborantti, Saukkola
Laaksomo, Margit Kaarina, toimistosihteeri, Lohja
Laaksonen, Gun-Britt, hallintosihteeri, Eurajoki
Laaksonen, Pirjo Anneli, palkkasihteeri, Kokemäki
Laaksonen, Ulla-Maija, maksuliikevalmentaja, Pirkkala
Laasonen, Saila Anita, johdon sihteeri, Tuusula
Lagerkrantz, Eila Kyllikki, toimistosihteeri, Kirkkonummi
Lahdenvesi, Kai Johannes, vanhempi rikoskonstaapeli, Vesilahti
Lahtinen, Kauko Tapani, tuotepäällikkö, Hämeenlinna
Lahtinen, Lenita Maria, vanhempi konstaapeli, Kristiinankaupunki
Lahtinen, Toivo Otto, myyntipäällikkö, Mikkeli
Laihorinne, Timo Tapani, vanhempi konstaapeli, Kirkkonummi
Laine, Jaana Anitta, tarkastaja, Turku
Laine, Taina Ilona, arkistonhoitaja, Hämeenlinna
Laine, Teija Sisko Margit, kustannuslaskija, Hämeenlinna
Laitala, Ossi Allan, palomestari, Kauhava
Laitinen, Arvi Juhani, rakennusmestari, Leppävirta
Laitinen, Visa Uolevi, metsäasiantuntija, Kangasniemi
Lallukka, Jari Petri, vanhempi rikoskonstaapeli, Kotka
Lappalainen, Jussi Tapio, maanviljelijä, Siilinjärvi
Lappeteläinen, Seppo, tapahtumakoordinaattori, Helsinki
Laraste, Marko Allan, vanhempi konstaapeli, Lahti
Latva-Mantila, Janne Matti, vanhempi konstaapeli, Jalasjärvi
Latva-Pietilä, Hannu Tapani, koestaja, Helsinki
Laukkanen, Hannu Johannes, tuotantovastaava, Kiuruvesi
Laulajainen, Liisa Kaarina, taloussihteeri, Helsinki
Laurikainen, Minna Kristiina, vanhempi rikoskonstaapeli, Vantaa
Laurikainen, Pirjo Riitta, verosihteeri, Mikkeli
Laurila, Anja Tyynikki, palveluesimies, Nurmijärvi
Laurila, Arja Inkeri, osastosihteeri, Helsinki
Laurila, Raimo Uolevi, yritysmyyjä, Kaarina
Lavander, Minna Saara Johanna, HR-asiantuntija, Lohja
Lehmusvirta, Leena Linnea, henkilöstösihteeri, Turku
Lehtimäki, Ritva Anneli, palveluneuvoja, Tampere
Lehtinen, Mikko Johannes, kunnossapidon ammattimies, Rovaniemi
Lehtisaari, Simo Sakari, konduktööri, Seinäjoki
Lehto, Jyrki Kullervo, vanhempi konstaapeli, Porvoo
Lehtonen, Jukka Tapani, rakennuttaja, Hämeenlinna
Lehtonen, Kari Veli-Matti, projektipäällikkö, Hämeenlinna
Lehtosalo, Mikko, sähköasentaja, Rovaniemi
Leino, Leena Kaarina, osastosihteeri, Helsinki
Leino, Sari Annika, toimistosihteeri, Naantali
Leinonen, Pirjo Marja Tuulikki, rahoitusneuvoja, Jyväskylä
Leivonen, Tuomas, Hedelmällisyysneuvontaseminologi, Varkaus
Leminen, Eija Hannele, rahoitussihteeri, Helsinki
Leppälä, Pentti, maanviljelijä, Seinäjoki
Leppänen, Kaija Anneli, asiakassihteeri, Jyväskylä
Leppänen, Marko Juhani, työnjohtaja, Lavia
Leppänen, Paula Marita, kaavoitussihteeri, Helsinki
Leppänen, Raimo Kalevi, operaattori, Liperi
Leskinen, Hannu Tapio, mekaniikkasuunnittelija, Espoo
Leskinen, Kalle-Heikki, rakennuttaja, Pieksämäki
Lettojärvi, Ritva Helena, perushoitaja, Lumijoki
Leuku, Helena Talvikki, laborantti, Porvoo
Levander, Eero Veikko, projektisuunnittelija, Helsinki
Liedes, Irma Anneli, asiantuntija, Kokkola
Lievonen, Laura Inkeri, emäntä, Lapinjärvi
Lind, Ronnie Kim Evald, äldre kriminalkonstapel, Vasa
Lindberg, Birgitta Elisabet, kundansvarig, Ingå
Lindberg, Maria Christina, asiantuntija, Vaasa
Lindegren, Yrjö Pauli, suunnittelija, Helsinki
Lindroos, Eva Elisabeth, palkanlaskija, Kemiö
Linna, Ritva Kaarina, työnjohtaja, Espoo
Lintukorpi, Pekka Juhani, vanhempi konstaapeli, Lempäälä
Lintula, Jouni Veli-Matti, keittiömestari, Seinäjoki
Lintula, Tuomo Kalervo, maaseutuasiamies, Kärsämäki
Lipponen, Ismo Tapani, vanhempi konstaapeli, Porvoo
Lipponen, Sirkku Lahja Helinä, toimistosihteeri, Valtimo
Lundmark, Kitte Mari-Anne, verosihteeri, Espoo
Luoma, Asko Yrjö Ensio, työnjohtaja, Turku
Luostarinen, Jari-Petteri, postityöntekijä, Helsinki
Luoto, Riitta Anneli, kanslisti, Oulainen
Lyytikäinen, Valto Juhani, lihanleikkaaja, Jyväskylä
Lång, Marja Helena Hannele, ilmoitusvalmistaja, Lappeenranta
Lähteenmäki, Sinikka Salli, toimistosihteeri, Vantaa
Lähteinen, Antti Antero, rakennusmestari, Helsinki
Lämsä, Päivi Helena, siivouspäällikkö, Helsinki
Länsimäki, Tommi Tapani, vanhempi konstaapeli, Nurmijärvi
Maikku, Vilho Vilhelm, postityöntekijä, Kuusamo
Majander, Tua Helena, kundansvarig, Sibbo
Malo, Anne Jaana Maria, toimistosihteeri, Kajaani
Mamia, Tarja Orvokki, asiakasneuvoja, Helsinki
Manninen, Teija Anni, taloussihteeri, Sodankylä
Mansikka, Jaska Ylermi, säteilyvalvoja, Rauma
Mansikkamäki, Seppo Juhani, projekti-insinööri, Vaasa
Mansikkasalo, Oili Inkeri, palveluneuvoja, Rovaniemi
Marjamäki, Veli-Jukka, vanhempi konstaapeli, Kankaanpää
Martikkala, Rauni Helinä, verosihteeri, Haukipudas
Martin, Elisabeth Viola, projektassistent, Sibbo
Martinkauppi, Anne Irene, verosihteeri, Hyvinkää
Martiskainen, Anne Marjaana, osastosihteeri, Helsinki
Marttila, Mika Marko Tapani, palomies, Vähäkyrö
Masalin, Kirsti Irene Birgitta, puutarhuri, Helsinki
Matikainen, Ilma Inkeri, emäntä, Kitee
Matinniemi, Jarmo Väinö Kalevi, suunnittelija, Iisalmi
Mattas, Auli Gunilla, nödcentralsoperatör, Vasa
Mattila, Hilkka Helena, kirjanpitäjä, Mustasaari
Mattila, Jari Erkki Juhani, vanhempi konstaapeli, Helsinki
Mattila, Leila Orvokki, asiantuntija, Kuusamo
Mattila, Markku Sakari, tuotantoteknikko, Heinola
Maunuvaara, Riitta Annikki, tutkimusavustaja, Rovaniemi
Melander, Laila Carola, kanslisekreterare, Mariehamn
Merilä, Kirsti Anne Margetta, toimistosihteeri, Oulu
Meriläinen, Jouko Antti Tapio, vanhempi konstaapeli, Jyväskylä
Merjokari, Sari Susanna, toimistopäällikkö, Mustio
Meuronen, Päivi Maarit, toimistosihteeri, Lappeenranta
Miettinen, Merja Johanna, toimistosihteeri, Leppävirta
Mikkanen, Reijo Tapani, sähköasentaja, Mikkeli
Mikkola, Merja Marjatta, ravitsemistyöntekijä, Köyliö
Mikkola, Raija Annikki, palkanlaskija, Lempäälä
Mikkonen, Seija Maria, palveluneuvoja, Helsinki
Moilanen, Kati Hannele, johdon sihteeri, Kuopio
Moisander, Pirjo Helena, ylivirastomestari, Helsinki
Moisio, Väinö Aapeli, linja-autonkuljettaja, Konnevesi
Muhonen, Birgit Annele, kartoittaja, Vaasa
Multanen, Tarja Tuulikki, osastosihteeri, Helsinki
Mustjoki, Antti Olavi, vanhempi konstaapeli, Hämeenlinna
Mustonen, Merja Kyllikki, tallentaja, Porvoo
Muukkonen, Risto Juhani, ylipalomies, Savonlinna
Muuronen, Eila Marjatta, rouva, Kouvola
Myllykoski, Osmo Matias, maanviljelijä, Kauhava
Myllymäki, Anne Irmeli, Senior Project Controller, Espoo
Myyryläinen, Erja Liisa, Customer Service Representative, Helsinki
Mähönen, Jouni Uolevi, saha-ja maatalousyrittäjä, Ii
Mäkelä, Seija Inkeri, arkistosihteeri, Ylivieska
Mäkelä, Tuula, asiantuntija, Laihia
Mäki, Anna-Maija, tutkimusmestari, Jokioinen
Mäkilä, Harri Tapio, vanhempi konstaapeli, Masku
Mäkinen, Vesa Antero, verkkoteknikko, Rovaniemi
Mäkipää, Terttu Marita, taloussihteeri, Tampere
Mäkiranta, Marja Kaarina, toimistosihteeri, Pori
Mäkivirta, Sari Anneli, tietopalvelusihteeri, Vantaa
Männistö, Kaarlo Johannes, kultaseppä, Vantaa
Mäntylä, Pirkko Maria, marketpäällikkö, Teuva
Mäntyniemi, Päivi Helena, opintoasiainsihteeri, Oulu
Mölläri, Sakari Johannes, maatalousyrittäjä, Rovaniemi
Naukkarinen, Ulla Riitta Kaarina, verosihteeri, Imatra
Nenonen, Tuomo Anssi Jukka, kuorma-autonkuljettaja, Kirkkonummi
Niela, Heli Kristiina, toimistosihteeri, Laitila
Niemelä, Juha Eino Kalervo, maatalouslomittaja, Siikalatva
Niemelä, Kai Krister, toimistosihteeri, Karijoki
Niemelä, Veli-Matti, linja-autonkuljettaja, Karijoki
Niemi, Eine Helena, keittiömestari, Rovaniemi
Niemi, Jaakko Sakari, vesilaitoksen vastaava hoitaja, Urjala
Niemi, Miia Marika, osastosihteeri, Hajala
Nieminen, Erja Aulikki, toimistosihteeri, Pertunmaa
Nieminen, Hanna Irmeli, fysioterapeutti, Uusikaupunki
Nieminen, Taisto Olavi, työsuojeluvaltuutettu, Mustio
Niiranen, Merja Satu Kristiina, henkilökohtainen pankkineuvoja, Hyvinkää
Nikkilä, Paula Tuulikki, verosihteeri, Keminmaa
Nikkola, Irma Leena, kirjasto-kulttuurisihteeri, Lappeenranta
Nilsson, Viveka Helen Marianne, kanslist, Nykarleby
Niromaa, Päivi Birgitta, henkilöstösihteeri, Tampere
Nissi, Jaana Marjatta, tutkimusmestari, Urjala
Nivalainen, Ari, postityöntekijä, Vieremä
Nordman, Harriet Helen, byggnadsinspektör, Vasa
Nummelin, Ari Uolevi, yritysasiantuntija, Pori
Nummenpää, Anne Maria, terveysliikunnan neuvoja, Lempäälä
Nuolikoski, Pirjo Helene Birgitta, koulutussuunnittelija, Jyväskylä
Nurminen, Hilve Iris Elise, assistentti, Espoo
Nuutinen-Koittola, Anna Marjatta, kirkon lapsityönohjaaja, Seinäjoki
Nykänen, Sanni, kielenkääntäjä, Kouvola
Nyyssönen, Sisko Hellevi, toimistosihteeri, Leppävirta
Näppä, Jorma Pauli Matias, tuotespesialisti, Oulu
Näätänen, Teuvo Juhani, rtv-asentaja, Haapavesi
Ohlis, Raija Wilhelmiina, ohjaaja diakoni, Mikkeli
Oijusluoma, Sanni Maria, toimistosihteeri, Kiiminki
Oinas, Armi Tellervo, palvelutyöntekijä, Lohja
Ojala, Erkki, rakennusmestari, Hamina
Ojala, Pekka Henteri, maanviljelijä, Kuusamo
Ojala, Tarja Onerva, ostolaskunkäsittelijä, Vaasa
Ojaluoma, Martti Samuel, sähkömestari, Seinäjoki
Ojaluoto, Terttu Marjatta, toimistosihteeri, Kiuruvesi
Ojansivu, Merja Hannele, taloushallintosihteeri, Valkeakoski
Ojutkangas, Anne Birgitta, taloussihteeri, Helsinki
Oksajoki, Anne Taina Kristiina, verosihteeri, Asikkala
Ollila, Eila Sinikka, toimistosihteeri, Espoo
Orava, Marita Anneli, vastaava yritysneuvoja, Mikkeli
Oravainen, Leena Marjatta, verosihteeri, Pieksämäki
Orjamo, Anne Maaret Kristiina, painopinnanvalmistaja, Mäntsälä
Paajanen, Airi Maarit, asiakasneuvoja, Mikkeli
Paakki, Aino Irja Inkeri, toimistosihteeri, Oulu
Paakkinen, Simo Pekka, vanhempi konstaapeli, Hämeenkyrö
Paasonen, Maija-Liisa, toimistosihteeri, Tampere
Pajari, Arja Hellevi, henkilöstösihteeri, Oulu
Pakarinen, Eija Hellevi, verosihteeri, Kouvola
Pakarinen, Ismo, vartija, Helsinki
Paljakka, Raija Helena, toimistoemäntä, Helsinki
Palm, Ari Tapio, informaatiopisteen hoitaja, Helsinki
Palmroth, Kaarlo Björn Erik, varastokirjanpitäjä, Espoo
Palomäki, Anne Tuulikki, metsätietosihteeri, Kajaani
Paloniemi, Kari Olavi, pääsuunnittelija, Jyväskylä
Palovaara, Pertti Simeon, maanviljelijä, Kolari
Palovaara, Sirkku Marjaana, toimistosihteeri, Rovaniemi
Papula, Matti Tapio, prosessinhoitaja, Vaasa
Parjo, Marja Irmeli, toimintaterapeutti, Helsinki
Parkkonen, Eija Helena, asiantuntija, Leppävirta
Parkkonen, Maija Reetta, taloussihteeri, Kontiolahti
Partanen, Pertti Juhani, ratatyökoneenasentaja, Kuopio
Parviainen, Eila Inkeri, taloussihteeri, Järvenpää
Pasanen, Ari Armas Antero, vanhempi konstaapeli, Järvenpää
Patronen, Marja-Leena, taloussihteeri, Kuopio
Pekkanen, Heikki Olavi, vanhempi rikoskonstaapeli, Lemi
Pekkola, Timo Juhani, vanhempi konstaapeli, Lahti
Pelkonen, Arja Riitta, toimistosihteeri, Seinäjoki
Peltonen, Anja Esteri, lupavalmistelija, Mänttä-Vilppula
Peltonen, Merja-Terttu Kyllikki, markkinointipäällikkö, Helsinki
Penttinen, Terttu Tellervo, hammashoitaja, Jyväskylä
Perälä, Raija Anja Marjatta, operaattori, Tuusula
Pesonen, Markku Uolevi, projektisihteeri, Kuhmo
Pesu, Juha Paavo Tapani, vanhempi konstaapeli, Kerava
Pietarila, Kalle Aukusti, maanviljelijä, Pudasjärvi
Pietikäinen, Erja Anita, asiantuntija, Kuopio
Pietiläinen, Ismo Antero, maaseutuyrittäjä, Pihtipudas
Pietiläinen, Jari Hannu, toimittaja, Helsinki
Pihlapuro-Österberg, Henna-Riikka, osastosihteeri, Kuala Lumpur
Piipponen, Marko Antero, vuoromestari, Vantaa
Piipponen, Raija Anneli, lähihoitaja, Pirkkala
Piirainen, Anelma Maria, palvelukeskusvastaava, Jyväskylä
Piitulainen, Marja-Leena, laskenta-asiantuntija, Vantaa
Piponius, Taina Margareta, toimistosihteeri, Turku
Piri, Taija Karola, kirjanpitäjä, Hyvinkää
Pitkänen, Anna-Maija, meijerityöntekijä, Suonenjoki
Pohjolainen, Risto Kalevi, tekninen asiakasvastaava, Kuopio
Pohjonen, Eija Marjatta, terveyskeskusavustaja, Perho
Poikolainen, Eira Synnöve, Osastosihteeri, Helsinki
Porola, Janne Petri Sakari, vanhempi konstaapeli, Muhos
Pudas, Ritva Marjatta, ohjaaja, Tyrnävä
Pukema, Sirkka Liisa, toimistosihteeri, Rovaniemi
Pulkkinen, Reino Kullervo, tonttipäällikkö, Tampere
Pulliainen, Maija-Liisa, sadehavainnontekijä, Savukoski
Puominen, Arja Helena, toimistosihteeri, Ranua
Puontila, Paula, lakiasiainyksikön assistentti, Helsinki
Puputti, Sirpa Anneli, toimistonhoitaja, Valkeakoski
Purho, Arto Johannes, vuorotyönjohtaja, Kouvola
Pussila, Liisa Marketta, hätäkeskuspäivystäjä, Oulu
Putkinen, Jukka Tapio, esimies, Rantasalmi
Putkonen, Pirkko Maria, palveluassistentti, Lappeenranta
Puttonen, Arja Kaarina, ohjaaja, Järvenpää
Puttonen, Arja Maritta, verosihteeri, Pieksämäki
Puumalainen, Jari-Pekka, operaattori, Porvoo
Puupponen, Marketta, toimistosihteeri, Tampere
Puutio, Jari Antero, maanviljelijä, Kokkola
Pylkkö, Tytti Pia, osastosihteeri, Helsinki
Pylkäs, Petri Mikael, vanhempi konstaapeli, Espoo
Pyykkö, Anu Maaria, graafinen suunnittelija, Helsinki
Pääkkö, Heikki Sakari, tuotevalmistaja, Nivala
Pöyhönen, Marjatta Marja, laboratoriomestari, Helsinki
Rahikainen, Pirjo Sisko Helena, tekninen avustaja, Siuntio
Railosvuo, Jaana Katriina, palveluneuvoja, Vantaa
Raiskio, Kirsi Päivi Helena, tutkimusmestari, Jokioinen
Raivonen, Aini Inkeri, koulusihteeri, Kuhmoinen
Rajala, Riitta Kaarina, seminologi, Reisjärvi
Rajasammal, Teuvo Ensio, postityöntekijä, Pori
Rantamäki, Pertti Juhani, paloesimies, Helsinki
Rantanen, Marlene Nora Kyllikki, sihteeri, Helsinki
Rapp, Kari Jorma, tilanhallintasuunnittelija, Hyvinkää
Rasi, Arja, toimistosihteeri, Vantaa
Rastas, Ulla Katariina, laatutarkkailija, Kerava
Ratamo, Nils Hjalmar, palomestari, Rauma
Raudaskoski, Jarmo Juhani, maanviljelijä, Nivala
Rauhakoski, Marja-Leena, vastuunvalintakäsittelijä, Helsinki
Rauhala, Tapio Uolevi, liikuntapaikkojenhoitaja, Honkajoki
Rauhavuori, Isko Tapio, IT-asiantuntija, Helsinki
Rautala, Mikko Juhani, piirtäjä-kuvankäsittelijä, Espoo
Rautiainen, Auli Ritva Tuulikki, myymälävastaava, Toholampi
Rautiainen, Eija, palkanlaskija, Vantaa
Rautiainen, Martti Kalevi, virastomestari, Kajaani
Rautiainen, Riitta Liisa, prosessiasiantuntija, Lempäälä
Rautio, Hannu Johannes, vanhempi konstaapeli, Rovaniemi
Rautjärvi, Tarja Anneli, hotellipäällikkö, Iisalmi
Rawlins, Maija Johanna, myyjä, Lieto
Repo, Anja Annikki, ICT Service Manager, Simpele
Riekki, Aino Anneli, verosihteeri, Oulu
Riekki, Tuula Hannele, verosihteeri, Kuusamo
Riikonen, Matti Antero, postityöntekijä, Kerava
Riivari, Ritva Anneli, palkanlaskija, Hamina
Rikkilä, Pia Helena, vanhempi rikoskonstaapeli, Helsinki
Rinne, Helena Sohvi, verosihteeri, Parainen
Rinta, Heli Sisko, diakonian vanhustyönohjaaja, Tampere
Risku, Seija Marja Elina, Finance Specialista, Seinäjoki
Rissanen, Marja-Terttu Kaarina, tarkastaja, Helsinki
Rissanen, Nanna Kaarina, verovalmistelija, Helsinki
Ristola, Eija Anneli, laboratorioteknikko, Joensuu
Ritola, Ahti Juhani, maatalousyrittäjä, Jalasjärvi
Ritvanen, Tauno Kalevi, laadunvalvoja, Pieksämäki
Roiha, Jukka, prosessihenkilö, Taipalsaari
Roitto, Jaana Marita, taloussihteeri, Valkeala
Roivainen, Marja Terttu, toimistosihteeri, Vantaa
Roponen, Aila Marjatta, kirjanpitäjä, Mikkeli
Rossi, Hilkka Toini Suleima, elintarviketyöntekijä, Lapinjärvi
Rostamo, Anna-Maija, erikoissairaanhoitaja, Seinäjoki
Roth, Gunnar Wilhelm, johtamisjärjestelmäpäällikkö, Parainen
Ruippo, Tomi Petri Markus, vanhempi konstaapeli, Vantaa
Ruoho, Tuija Anita Elisabet, palveluneuvoja, Merikarvia
Ruonakoski, Laura Irene, verosihteeri, Rovaniemi
Rusi, Carita Kaija Orvokki, toimistosihteeri, Kerava
Ruskeepää, Jukka Olavi, kirvesmies, Pornainen
Rynkä-Pänkäläinen, Silja Birgitta, palkkakirjanpitäjä, Orivesi
Rytkönen, Satu Kristina, toimistosihteeri, Pieksämäki
Räihä, Esko Väinö Tapio, kuljetusmies, Valkeakoski
Räsänen, Hannu Aarne Tapio, operaattori, Porvoo
Räsänen, Jari Olavi, vanhempi rikoskonstaapeli, Liperi
Räty, Sirkku Aulikki, luottoassistentti, Helsinki
Saarento, Riitta Helena, laskentasihteeri, Leppävirta
Saarijärvi, Sari Anneli, tutkintasihteeri, Tampere
Saarinen, Jukka Tapio, vanhempi rikoskonstaapeli, Turku
Saarinen, Sari-Helena, toimistosihteeri, Kristiinankaupunki
Saarinen, Tuula Anneli, henkilöstöasiantuntija, Helsinki
Saaristo, Eila Kaarina, arkistosihteeri, Turku
Sahlsten, Marja Kaarina, rahoituspäällikkö, Turku
Salakka-Launiala, Sirpa Helena, puhelinvaihteenhoitaja, Vantaa
Sallinen, Kari Juhani, urheilutoimittaja, Lohja
Sallinen, Raija Annikki, kirjanpitäjä, Ii
Salmela, Sinikka Seija, hammashoitaja, Oulu
Salmi, Jarmo Kalevi, vanhempi konstaapeli, Karstula
Salmi, Kari Tapio, vanhempi konstaapeli, Kalajoki
Salmi, Maija-Liisa, palkkasihteeri, Harjavalta
Salminen, Anne Kristiina, kirjaamissihteeri, Akaa
Salminen, Leena Irmeli, kirjanpitäjä, Helsinki
Salminen, Maarit Sinikka, toimistosihteeri, Jokioinen
Salminen, Seija Elina Orvokki, talousasiantuntija, Mikkeli
Salokannel, Katja Maarit, vanhempi konstaapeli, Espoo
Salovaara, Aulis Akseli, vuoromestari, Äänekoski
Sammalisto, Marja Hannele, verosihteeri, Luvia
Samula, Eetu Olavi, maanviljelijä, Viitasaari
Sandell, Elisa Mirjami, työnjohtaja, Vantaa
Sandgren, Anita Inkeri, henkilöstöasiantuntija, Kokkola
Santala, Marjatta Pauliina, toimistosihteeri, Rauma
Saravuoma, Petri Mauno Tapani, vartija, Vaala
Sarias, Petra Riikka Kyllikki, osastosihteeri, Riika
Sassi, Markku Juhani, vanhempi prosessimies, Lohja
Sato, Markku Tapani, vanhempi konstaapeli, Suonenjoki
Saunamäki, Yrjö Sakari, maanviljelijä, Kauhajoki
Savela, Tuija Anneli, suunnitteluavustaja, Lohja
Savinainen, Raimo Johannes, konservaattori, Helsinki
Savolainen, Antti Sakari, verosihteeri, Kuopio
Savolainen, Veli Viljo Kalevi, lääkintävahtimestari, Mikkeli
Saxholm, Mirja Helena, palvelusihteeri, Hämeenlinna
Seppä, Anja Heleena, luokanopettaja, Nivala
Seppänen, Leena Kaarina, tutkimusmestari, Jokioinen
Setälä, Raisa Marjatta, yksikön assistentti, Helsinki
Sibenberg, Eila Kyllikki, keittäjä-emäntä, Heinola
Sihtola, Helena Marjatta, vientihuolitsija, Laihia
Siidorof, Aleksanteri, metsuri, Viitasaari
Siikaluoma, Aini Kyllikki, erikoistyövoimaneuvoja, Kuusamo
Siitari, Tuula, logistiikkakoordinaattori, Hollola
Siitonen, Marjo Riitta, ostaja, Rautjärvi
Silonsaari, Leila Irmeli, johdon assistentti, Espoo
Siltasalmi, Eeva Kaarina, kiinteistönvälittäjä, Jyväskylä
Silvan, Jari Klaus, vartija, Parainen
Silventoinen, Veikko, vahtimestari, Vantaa
Simonen, Erkki Antero, haastemies, Kiuruvesi
Siponen, Martti Aulis, seminologi, Kiuruvesi
Sjöblom, Josephine Charlotte, henkilöstösihteeri, Kerava
Skogberg, Karl Anders Gustav, fiskhandlare, Föglö
Smolander, Emma Annikki, projektiassistentti, Helsinki
Snäll, Hilkka Tuulikki, verosihteeri, Orimattila
Sohlberg, Kai Olavi, ATK-suunnittelija, Helsinki
Soini, Marja Tuulikki, lehtori, Parainen
Soini, Tuula Anneli, toimistosihteeri, Mänttä-Vilppula
Solismaa, Eino Emil, maanviljelijä, Viitasaari
Sonkamuotka, Pia-Susanna, suunnittelija, Helsinki
Soon, Liisa Marjatta, kanslisti, Paimio
Sopen-Luoma, Anna Kaarina, Customer Service Representative, Helsinki
Soronen, Päivi Tellervo, tutkintasihteeri, Ii
Soukola, Marjo Pia Hannele, toimistosihteeri, Helsinki
Spring, Tarja Kristiina, toimistosihteeri, Porvoo
Stenberg, Tomi Ilmari, vanhempi konstaapeli, Vantaa
Stenholm, Mikko Heikki, vanhempi konstaapeli, Tampere
Stenius, Eija Helena, työnjohtaja, Lohja
Stephens, Eeva Helena Kristiina, koulutussihteeri, Kuopio
Still, Vesa Matti Juhani, vanhempi konstaapeli, Kestilä
Stolt, Helvi Kaarina, korvauskäsittelijä, Jyväskylä
Strömmer, Eila Maria, verosihteeri, Oulu
Stubbe, Anne-Maj, palvelumyyjä, Turku
Ståhl, Anne Marita, lastenohjaaja, Rauma
Suhonen, Jari Tapio, ravintolapäällikkö, Lempäälä
Sulin, Soile Hellin, ryhmäpäällikkö, Kotka
Sundfors, Peter Jan-Erik, järjestelmäasiantuntija, Jakobstad
Sundman, Sven, lastbilschaufför, Sibbo
Sundström, Satu Elise, henkilöstösihteeri, Vihti
Suomi, Jukka Pekka, metsäasiantuntija, Kangasniemi
Suomi, Sirkku Marketta, fysioterapeutti, Kotka
Suominen, Lasse Untamo, ilmoitussuunnittelija, Salo
Suominen, Timo Petteri, kalustotekninen tukihenkilö, Helsinki
Suorsa, Jukka Eemil, liikennemyymäläpäällikkö, Sievi
Suurnäkki, Marja Anneli, verosihteeri, Iitti
Syrjä, Kirsti Marjatta, palveluassistentti, Helsinki
Syrjäläinen, Tuula Merja, postityöntekijä, Vantaa
Syvälahti, Raija Helena, siivoustyön etumies, Kuhmoinen
